EmployeeID,Department,JobRole,JobLevel,Age,Gender,SystemName,AccessLevel,JML_Status,Attrition,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,RiskScore,RiskLevel
EMP0631,Sales,Sales Executive,2,32,Male,Active Directory,Write,Leaver,Yes,4,2,1,2,Non-Travel,No,3,6,2,55,High
EMP0631,Sales,Sales Executive,2,32,Male,Salesforce,Write,Leaver,Yes,4,2,1,2,Non-Travel,No,3,6,2,55,High
EMP0631,Sales,Sales Executive,2,32,Male,SharePoint,Write,Leaver,Yes,4,2,1,2,Non-Travel,No,3,6,2,55,High
EMP0631,Sales,Sales Executive,2,32,Male,ServiceNow,Write,Leaver,Yes,4,2,1,2,Non-Travel,No,3,6,2,55,High
EMP0631,Sales,Sales Executive,2,32,Male,CRM Portal,Write,Leaver,Yes,4,2,1,2,Non-Travel,No,3,6,2,55,High
EMP0647,Research & Development,Laboratory Technician,1,24,Female,Active Directory,Read,Leaver,Yes,6,3,1,2,Travel_Frequently,Yes,3,6,4,75,Critical
EMP0647,Research & Development,Laboratory Technician,1,24,Female,SAP,Read,Leaver,Yes,6,3,1,2,Travel_Frequently,Yes,3,6,4,75,Critical
EMP0647,Research & Development,Laboratory Technician,1,24,Female,SharePoint,Read,Leaver,Yes,6,3,1,2,Travel_Frequently,Yes,3,6,4,75,Critical
EMP0647,Research & Development,Laboratory Technician,1,24,Female,ServiceNow,Read,Leaver,Yes,6,3,1,2,Travel_Frequently,Yes,3,6,4,75,Critical
EMP0647,Research & Development,Laboratory Technician,1,24,Female,Lab Systems,Read,Leaver,Yes,6,3,1,2,Travel_Frequently,Yes,3,6,4,75,Critical
EMP0648,Sales,Sales Representative,1,30,Male,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,1,2,65,High
EMP0648,Sales,Sales Representative,1,30,Male,Salesforce,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,1,2,65,High
EMP0648,Sales,Sales Representative,1,30,Male,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,1,2,65,High
EMP0648,Sales,Sales Representative,1,30,Male,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,1,2,65,High
EMP0648,Sales,Sales Representative,1,30,Male,CRM Portal,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,No,3,1,2,65,High
EMP0650,Sales,Sales Executive,2,31,Male,Active Directory,Write,Leaver,Yes,3,1,1,2,Travel_Rarely,No,3,9,2,60,High
EMP0650,Sales,Sales Executive,2,31,Male,Salesforce,Write,Leaver,Yes,3,1,1,2,Travel_Rarely,No,3,9,2,60,High
EMP0650,Sales,Sales Executive,2,31,Male,SharePoint,Write,Leaver,Yes,3,1,1,2,Travel_Rarely,No,3,9,2,60,High
EMP0650,Sales,Sales Executive,2,31,Male,ServiceNow,Write,Leaver,Yes,3,1,1,2,Travel_Rarely,No,3,9,2,60,High
EMP0650,Sales,Sales Executive,2,31,Male,CRM Portal,Write,Leaver,Yes,3,1,1,2,Travel_Rarely,No,3,9,2,60,High
EMP0667,Sales,Sales Representative,1,27,Male,Active Directory,Read,Leaver,Yes,4,3,0,2,Travel_Rarely,No,3,5,3,50,High
EMP0667,Sales,Sales Representative,1,27,Male,Salesforce,Read,Leaver,Yes,4,3,0,2,Travel_Rarely,No,3,5,3,50,High
EMP0667,Sales,Sales Representative,1,27,Male,SharePoint,Read,Leaver,Yes,4,3,0,2,Travel_Rarely,No,3,5,3,50,High
EMP0667,Sales,Sales Representative,1,27,Male,ServiceNow,Read,Leaver,Yes,4,3,0,2,Travel_Rarely,No,3,5,3,50,High
EMP0667,Sales,Sales Representative,1,27,Male,CRM Portal,Read,Leaver,Yes,4,3,0,2,Travel_Rarely,No,3,5,3,50,High
EMP0684,Sales,Sales Executive,2,45,Female,Active Directory,Write,Leaver,Yes,1,1,0,0,Travel_Frequently,No,3,5,4,75,Critical
EMP0684,Sales,Sales Executive,2,45,Female,Salesforce,Write,Leaver,Yes,1,1,0,0,Travel_Frequently,No,3,5,4,75,Critical
EMP0684,Sales,Sales Executive,2,45,Female,SharePoint,Write,Leaver,Yes,1,1,0,0,Travel_Frequently,No,3,5,4,75,Critical
EMP0684,Sales,Sales Executive,2,45,Female,ServiceNow,Write,Leaver,Yes,1,1,0,0,Travel_Frequently,No,3,5,4,75,Critical
EMP0684,Sales,Sales Executive,2,45,Female,CRM Portal,Write,Leaver,Yes,1,1,0,0,Travel_Frequently,No,3,5,4,75,Critical
EMP0701,Research & Development,Research Scientist,1,20,Male,Active Directory,Write,Leaver,Yes,1,0,1,1,Travel_Rarely,Yes,3,1,5,80,Critical
EMP0701,Research & Development,Research Scientist,1,20,Male,SAP,Write,Leaver,Yes,1,0,1,1,Travel_Rarely,Yes,3,1,5,80,Critical
EMP0701,Research & Development,Research Scientist,1,20,Male,SharePoint,Write,Leaver,Yes,1,0,1,1,Travel_Rarely,Yes,3,1,5,80,Critical
EMP0701,Research & Development,Research Scientist,1,20,Male,ServiceNow,Write,Leaver,Yes,1,0,1,1,Travel_Rarely,Yes,3,1,5,80,Critical
EMP0701,Research & Development,Research Scientist,1,20,Male,Lab Systems,Write,Leaver,Yes,1,0,1,1,Travel_Rarely,Yes,3,1,5,80,Critical
EMP0702,Research & Development,Research Scientist,1,33,Male,Active Directory,Write,Leaver,Yes,10,8,9,7,Travel_Frequently,Yes,3,10,3,85,Critical
EMP0702,Research & Development,Research Scientist,1,33,Male,SAP,Write,Leaver,Yes,10,8,9,7,Travel_Frequently,Yes,3,10,3,85,Critical
EMP0702,Research & Development,Research Scientist,1,33,Male,SharePoint,Write,Leaver,Yes,10,8,9,7,Travel_Frequently,Yes,3,10,3,85,Critical
EMP0702,Research & Development,Research Scientist,1,33,Male,ServiceNow,Write,Leaver,Yes,10,8,9,7,Travel_Frequently,Yes,3,10,3,85,Critical
EMP0702,Research & Development,Research Scientist,1,33,Male,Lab Systems,Write,Leaver,Yes,10,8,9,7,Travel_Frequently,Yes,3,10,3,85,Critical
EMP0720,Sales,Sales Executive,2,24,Female,Active Directory,Write,Leaver,Yes,2,2,2,0,Travel_Rarely,No,3,4,3,70,Critical
EMP0720,Sales,Sales Executive,2,24,Female,Salesforce,Write,Leaver,Yes,2,2,2,0,Travel_Rarely,No,3,4,3,70,Critical
EMP0720,Sales,Sales Executive,2,24,Female,SharePoint,Write,Leaver,Yes,2,2,2,0,Travel_Rarely,No,3,4,3,70,Critical
EMP0720,Sales,Sales Executive,2,24,Female,ServiceNow,Write,Leaver,Yes,2,2,2,0,Travel_Rarely,No,3,4,3,70,Critical
EMP0720,Sales,Sales Executive,2,24,Female,CRM Portal,Write,Leaver,Yes,2,2,2,0,Travel_Rarely,No,3,4,3,70,Critical
EMP0723,Sales,Sales Executive,2,50,Male,Active Directory,Write,Leaver,Yes,4,3,1,3,Travel_Frequently,Yes,3,18,4,75,Critical
EMP0723,Sales,Sales Executive,2,50,Male,Salesforce,Write,Leaver,Yes,4,3,1,3,Travel_Frequently,Yes,3,18,4,75,Critical
EMP0723,Sales,Sales Executive,2,50,Male,SharePoint,Write,Leaver,Yes,4,3,1,3,Travel_Frequently,Yes,3,18,4,75,Critical
EMP0723,Sales,Sales Executive,2,50,Male,ServiceNow,Write,Leaver,Yes,4,3,1,3,Travel_Frequently,Yes,3,18,4,75,Critical
EMP0723,Sales,Sales Executive,2,50,Male,CRM Portal,Write,Leaver,Yes,4,3,1,3,Travel_Frequently,Yes,3,18,4,75,Critical
EMP0741,Research & Development,Research Scientist,1,28,Female,Active Directory,Write,Leaver,Yes,7,7,3,7,Travel_Rarely,Yes,3,10,4,80,Critical
EMP0741,Research & Development,Research Scientist,1,28,Female,SAP,Write,Leaver,Yes,7,7,3,7,Travel_Rarely,Yes,3,10,4,80,Critical
EMP0741,Research & Development,Research Scientist,1,28,Female,SharePoint,Write,Leaver,Yes,7,7,3,7,Travel_Rarely,Yes,3,10,4,80,Critical
EMP0741,Research & Development,Research Scientist,1,28,Female,ServiceNow,Write,Leaver,Yes,7,7,3,7,Travel_Rarely,Yes,3,10,4,80,Critical
EMP0741,Research & Development,Research Scientist,1,28,Female,Lab Systems,Write,Leaver,Yes,7,7,3,7,Travel_Rarely,Yes,3,10,4,80,Critical
EMP0752,Research & Development,Research Scientist,1,42,Male,Active Directory,Write,Leaver,Yes,2,2,2,2,Travel_Frequently,Yes,3,7,2,75,Critical
EMP0752,Research & Development,Research Scientist,1,42,Male,SAP,Write,Leaver,Yes,2,2,2,2,Travel_Frequently,Yes,3,7,2,75,Critical
EMP0752,Research & Development,Research Scientist,1,42,Male,SharePoint,Write,Leaver,Yes,2,2,2,2,Travel_Frequently,Yes,3,7,2,75,Critical
EMP0752,Research & Development,Research Scientist,1,42,Male,ServiceNow,Write,Leaver,Yes,2,2,2,2,Travel_Frequently,Yes,3,7,2,75,Critical
EMP0752,Research & Development,Research Scientist,1,42,Male,Lab Systems,Write,Leaver,Yes,2,2,2,2,Travel_Frequently,Yes,3,7,2,75,Critical
EMP0780,Research & Development,Research Scientist,1,33,Male,Active Directory,Write,Leaver,Yes,10,9,7,8,Travel_Rarely,Yes,3,10,2,80,Critical
EMP0780,Research & Development,Research Scientist,1,33,Male,SAP,Write,Leaver,Yes,10,9,7,8,Travel_Rarely,Yes,3,10,2,80,Critical
EMP0780,Research & Development,Research Scientist,1,33,Male,SharePoint,Write,Leaver,Yes,10,9,7,8,Travel_Rarely,Yes,3,10,2,80,Critical
EMP0780,Research & Development,Research Scientist,1,33,Male,ServiceNow,Write,Leaver,Yes,10,9,7,8,Travel_Rarely,Yes,3,10,2,80,Critical
EMP0780,Research & Development,Research Scientist,1,33,Male,Lab Systems,Write,Leaver,Yes,10,9,7,8,Travel_Rarely,Yes,3,10,2,80,Critical
EMP0785,Sales,Sales Executive,2,47,Female,Active Directory,Write,Leaver,Yes,5,4,1,3,Travel_Frequently,Yes,3,8,2,75,Critical
EMP0785,Sales,Sales Executive,2,47,Female,Salesforce,Write,Leaver,Yes,5,4,1,3,Travel_Frequently,Yes,3,8,2,75,Critical
EMP0785,Sales,Sales Executive,2,47,Female,SharePoint,Write,Leaver,Yes,5,4,1,3,Travel_Frequently,Yes,3,8,2,75,Critical
EMP0785,Sales,Sales Executive,2,47,Female,ServiceNow,Write,Leaver,Yes,5,4,1,3,Travel_Frequently,Yes,3,8,2,75,Critical
EMP0785,Sales,Sales Executive,2,47,Female,CRM Portal,Write,Leaver,Yes,5,4,1,3,Travel_Frequently,Yes,3,8,2,75,Critical
EMP0787,Research & Development,Manager,5,55,Male,Active Directory,Write,Leaver,Yes,5,2,1,4,Travel_Rarely,Yes,3,24,2,70,Critical
EMP0787,Research & Development,Manager,5,55,Male,SAP,Write,Leaver,Yes,5,2,1,4,Travel_Rarely,Yes,3,24,2,70,Critical
EMP0787,Research & Development,Manager,5,55,Male,SharePoint,Write,Leaver,Yes,5,2,1,4,Travel_Rarely,Yes,3,24,2,70,Critical
EMP0787,Research & Development,Manager,5,55,Male,ServiceNow,Write,Leaver,Yes,5,2,1,4,Travel_Rarely,Yes,3,24,2,70,Critical
EMP0787,Research & Development,Manager,5,55,Male,Lab Systems,Write,Leaver,Yes,5,2,1,4,Travel_Rarely,Yes,3,24,2,70,Critical
EMP0796,Sales,Sales Executive,2,26,Male,Active Directory,Write,Leaver,Yes,4,3,1,2,Travel_Rarely,No,3,6,2,60,High
EMP0796,Sales,Sales Executive,2,26,Male,Salesforce,Write,Leaver,Yes,4,3,1,2,Travel_Rarely,No,3,6,2,60,High
EMP0796,Sales,Sales Executive,2,26,Male,SharePoint,Write,Leaver,Yes,4,3,1,2,Travel_Rarely,No,3,6,2,60,High
EMP0796,Sales,Sales Executive,2,26,Male,ServiceNow,Write,Leaver,Yes,4,3,1,2,Travel_Rarely,No,3,6,2,60,High
EMP0796,Sales,Sales Executive,2,26,Male,CRM Portal,Write,Leaver,Yes,4,3,1,2,Travel_Rarely,No,3,6,2,60,High
EMP0811,Research & Development,Laboratory Technician,1,23,Male,Active Directory,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,Yes,4,1,2,70,Critical
EMP0811,Research & Development,Laboratory Technician,1,23,Male,SAP,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,Yes,4,1,2,70,Critical
EMP0811,Research & Development,Laboratory Technician,1,23,Male,SharePoint,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,Yes,4,1,2,70,Critical
EMP0811,Research & Development,Laboratory Technician,1,23,Male,ServiceNow,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,Yes,4,1,2,70,Critical
EMP0811,Research & Development,Laboratory Technician,1,23,Male,Lab Systems,Read,Leaver,Yes,0,0,0,0,Travel_Rarely,Yes,4,1,2,70,Critical
EMP0816,Research & Development,Laboratory Technician,1,29,Female,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,1,70,Critical
EMP0816,Research & Development,Laboratory Technician,1,29,Female,SAP,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,1,70,Critical
EMP0816,Research & Development,Laboratory Technician,1,29,Female,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,1,70,Critical
EMP0816,Research & Development,Laboratory Technician,1,29,Female,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,1,70,Critical
EMP0816,Research & Development,Laboratory Technician,1,29,Female,Lab Systems,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,1,70,Critical
EMP0819,Sales,Sales Executive,2,33,Female,Active Directory,Write,Leaver,Yes,3,2,0,2,Travel_Rarely,No,3,6,3,60,High
EMP0819,Sales,Sales Executive,2,33,Female,Salesforce,Write,Leaver,Yes,3,2,0,2,Travel_Rarely,No,3,6,3,60,High
EMP0819,Sales,Sales Executive,2,33,Female,SharePoint,Write,Leaver,Yes,3,2,0,2,Travel_Rarely,No,3,6,3,60,High
EMP0819,Sales,Sales Executive,2,33,Female,ServiceNow,Write,Leaver,Yes,3,2,0,2,Travel_Rarely,No,3,6,3,60,High
EMP0819,Sales,Sales Executive,2,33,Female,CRM Portal,Write,Leaver,Yes,3,2,0,2,Travel_Rarely,No,3,6,3,60,High
EMP0825,Research & Development,Research Director,5,58,Male,Active Directory,Admin,Leaver,Yes,31,15,13,8,Travel_Rarely,Yes,3,40,2,100,Critical
EMP0825,Research & Development,Research Director,5,58,Male,SAP,Admin,Leaver,Yes,31,15,13,8,Travel_Rarely,Yes,3,40,2,100,Critical
EMP0825,Research & Development,Research Director,5,58,Male,SharePoint,Admin,Leaver,Yes,31,15,13,8,Travel_Rarely,Yes,3,40,2,100,Critical
EMP0825,Research & Development,Research Director,5,58,Male,ServiceNow,Admin,Leaver,Yes,31,15,13,8,Travel_Rarely,Yes,3,40,2,100,Critical
EMP0825,Research & Development,Research Director,5,58,Male,Lab Systems,Admin,Leaver,Yes,31,15,13,8,Travel_Rarely,Yes,3,40,2,100,Critical
EMP0828,Research & Development,Research Scientist,1,28,Male,Active Directory,Write,Leaver,Yes,2,2,2,1,Travel_Rarely,No,3,5,3,70,Critical
EMP0828,Research & Development,Research Scientist,1,28,Male,SAP,Write,Leaver,Yes,2,2,2,1,Travel_Rarely,No,3,5,3,70,Critical
EMP0828,Research & Development,Research Scientist,1,28,Male,SharePoint,Write,Leaver,Yes,2,2,2,1,Travel_Rarely,No,3,5,3,70,Critical
EMP0828,Research & Development,Research Scientist,1,28,Male,ServiceNow,Write,Leaver,Yes,2,2,2,1,Travel_Rarely,No,3,5,3,70,Critical
EMP0828,Research & Development,Research Scientist,1,28,Male,Lab Systems,Write,Leaver,Yes,2,2,2,1,Travel_Rarely,No,3,5,3,70,Critical
EMP0840,Sales,Sales Executive,3,49,Female,Active Directory,Write,Leaver,Yes,9,8,7,7,Travel_Rarely,No,3,9,3,70,Critical
EMP0840,Sales,Sales Executive,3,49,Female,Salesforce,Write,Leaver,Yes,9,8,7,7,Travel_Rarely,No,3,9,3,70,Critical
EMP0840,Sales,Sales Executive,3,49,Female,SharePoint,Write,Leaver,Yes,9,8,7,7,Travel_Rarely,No,3,9,3,70,Critical
EMP0840,Sales,Sales Executive,3,49,Female,ServiceNow,Write,Leaver,Yes,9,8,7,7,Travel_Rarely,No,3,9,3,70,Critical
EMP0840,Sales,Sales Executive,3,49,Female,CRM Portal,Write,Leaver,Yes,9,8,7,7,Travel_Rarely,No,3,9,3,70,Critical
EMP0842,Sales,Sales Executive,2,55,Male,Active Directory,Write,Leaver,Yes,9,7,7,3,Travel_Rarely,No,3,12,3,70,Critical
EMP0842,Sales,Sales Executive,2,55,Male,Salesforce,Write,Leaver,Yes,9,7,7,3,Travel_Rarely,No,3,12,3,70,Critical
EMP0842,Sales,Sales Executive,2,55,Male,SharePoint,Write,Leaver,Yes,9,7,7,3,Travel_Rarely,No,3,12,3,70,Critical
EMP0842,Sales,Sales Executive,2,55,Male,ServiceNow,Write,Leaver,Yes,9,7,7,3,Travel_Rarely,No,3,12,3,70,Critical
EMP0842,Sales,Sales Executive,2,55,Male,CRM Portal,Write,Leaver,Yes,9,7,7,3,Travel_Rarely,No,3,12,3,70,Critical
EMP0848,Research & Development,Research Scientist,1,26,Female,Active Directory,Write,Leaver,Yes,8,7,1,7,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0848,Research & Development,Research Scientist,1,26,Female,SAP,Write,Leaver,Yes,8,7,1,7,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0848,Research & Development,Research Scientist,1,26,Female,SharePoint,Write,Leaver,Yes,8,7,1,7,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0848,Research & Development,Research Scientist,1,26,Female,ServiceNow,Write,Leaver,Yes,8,7,1,7,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0848,Research & Development,Research Scientist,1,26,Female,Lab Systems,Write,Leaver,Yes,8,7,1,7,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0881,Research & Development,Research Scientist,1,35,Female,Active Directory,Write,Leaver,Yes,10,2,7,8,Travel_Frequently,Yes,3,10,3,85,Critical
EMP0881,Research & Development,Research Scientist,1,35,Female,SAP,Write,Leaver,Yes,10,2,7,8,Travel_Frequently,Yes,3,10,3,85,Critical
EMP0881,Research & Development,Research Scientist,1,35,Female,SharePoint,Write,Leaver,Yes,10,2,7,8,Travel_Frequently,Yes,3,10,3,85,Critical
EMP0881,Research & Development,Research Scientist,1,35,Female,ServiceNow,Write,Leaver,Yes,10,2,7,8,Travel_Frequently,Yes,3,10,3,85,Critical
EMP0881,Research & Development,Research Scientist,1,35,Female,Lab Systems,Write,Leaver,Yes,10,2,7,8,Travel_Frequently,Yes,3,10,3,85,Critical
EMP0896,Sales,Sales Representative,1,29,Female,Active Directory,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,5,3,60,High
EMP0896,Sales,Sales Representative,1,29,Female,Salesforce,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,5,3,60,High
EMP0896,Sales,Sales Representative,1,29,Female,SharePoint,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,5,3,60,High
EMP0896,Sales,Sales Representative,1,29,Female,ServiceNow,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,5,3,60,High
EMP0896,Sales,Sales Representative,1,29,Female,CRM Portal,Read,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,5,3,60,High
EMP0911,Research & Development,Laboratory Technician,1,32,Male,Active Directory,Read,Leaver,Yes,1,0,0,1,Travel_Rarely,Yes,4,1,2,70,Critical
EMP0911,Research & Development,Laboratory Technician,1,32,Male,SAP,Read,Leaver,Yes,1,0,0,1,Travel_Rarely,Yes,4,1,2,70,Critical
EMP0911,Research & Development,Laboratory Technician,1,32,Male,SharePoint,Read,Leaver,Yes,1,0,0,1,Travel_Rarely,Yes,4,1,2,70,Critical
EMP0911,Research & Development,Laboratory Technician,1,32,Male,ServiceNow,Read,Leaver,Yes,1,0,0,1,Travel_Rarely,Yes,4,1,2,70,Critical
EMP0911,Research & Development,Laboratory Technician,1,32,Male,Lab Systems,Read,Leaver,Yes,1,0,0,1,Travel_Rarely,Yes,4,1,2,70,Critical
EMP0918,Research & Development,Laboratory Technician,1,58,Male,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,3,3,3,75,Critical
EMP0918,Research & Development,Laboratory Technician,1,58,Male,SAP,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,3,3,3,75,Critical
EMP0918,Research & Development,Laboratory Technician,1,58,Male,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,3,3,3,75,Critical
EMP0918,Research & Development,Laboratory Technician,1,58,Male,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,3,3,3,75,Critical
EMP0918,Research & Development,Laboratory Technician,1,58,Male,Lab Systems,Read,Leaver,Yes,1,0,0,0,Travel_Frequently,Yes,3,3,3,75,Critical
EMP0922,Sales,Sales Representative,1,20,Female,Active Directory,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,2,3,50,High
EMP0922,Sales,Sales Representative,1,20,Female,Salesforce,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,2,3,50,High
EMP0922,Sales,Sales Representative,1,20,Female,SharePoint,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,2,3,50,High
EMP0922,Sales,Sales Representative,1,20,Female,ServiceNow,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,2,3,50,High
EMP0922,Sales,Sales Representative,1,20,Female,CRM Portal,Read,Leaver,Yes,2,2,0,2,Travel_Rarely,No,3,2,3,50,High
EMP0923,Research & Development,Research Scientist,1,21,Female,Active Directory,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,70,Critical
EMP0923,Research & Development,Research Scientist,1,21,Female,SAP,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,70,Critical
EMP0923,Research & Development,Research Scientist,1,21,Female,SharePoint,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,70,Critical
EMP0923,Research & Development,Research Scientist,1,21,Female,ServiceNow,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,70,Critical
EMP0923,Research & Development,Research Scientist,1,21,Female,Lab Systems,Write,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,3,70,Critical
EMP0926,Research & Development,Manufacturing Director,2,22,Female,Active Directory,Write,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,4,3,70,Critical
EMP0926,Research & Development,Manufacturing Director,2,22,Female,SAP,Write,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,4,3,70,Critical
EMP0926,Research & Development,Manufacturing Director,2,22,Female,SharePoint,Write,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,4,3,70,Critical
EMP0926,Research & Development,Manufacturing Director,2,22,Female,ServiceNow,Write,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,4,3,70,Critical
EMP0926,Research & Development,Manufacturing Director,2,22,Female,Lab Systems,Write,Leaver,Yes,3,2,0,2,Travel_Rarely,Yes,3,4,3,70,Critical
EMP0927,Research & Development,Laboratory Technician,1,41,Female,Active Directory,Read,Leaver,Yes,7,7,1,0,Travel_Rarely,Yes,3,10,1,80,Critical
EMP0927,Research & Development,Laboratory Technician,1,41,Female,SAP,Read,Leaver,Yes,7,7,1,0,Travel_Rarely,Yes,3,10,1,80,Critical
EMP0927,Research & Development,Laboratory Technician,1,41,Female,SharePoint,Read,Leaver,Yes,7,7,1,0,Travel_Rarely,Yes,3,10,1,80,Critical
EMP0927,Research & Development,Laboratory Technician,1,41,Female,ServiceNow,Read,Leaver,Yes,7,7,1,0,Travel_Rarely,Yes,3,10,1,80,Critical
EMP0927,Research & Development,Laboratory Technician,1,41,Female,Lab Systems,Read,Leaver,Yes,7,7,1,0,Travel_Rarely,Yes,3,10,1,80,Critical
EMP0932,Research & Development,Laboratory Technician,1,39,Male,Active Directory,Read,Leaver,Yes,2,2,2,2,Travel_Rarely,Yes,4,8,2,60,High
EMP0932,Research & Development,Laboratory Technician,1,39,Male,SAP,Read,Leaver,Yes,2,2,2,2,Travel_Rarely,Yes,4,8,2,60,High
EMP0932,Research & Development,Laboratory Technician,1,39,Male,SharePoint,Read,Leaver,Yes,2,2,2,2,Travel_Rarely,Yes,4,8,2,60,High
EMP0932,Research & Development,Laboratory Technician,1,39,Male,ServiceNow,Read,Leaver,Yes,2,2,2,2,Travel_Rarely,Yes,4,8,2,60,High
EMP0932,Research & Development,Laboratory Technician,1,39,Male,Lab Systems,Read,Leaver,Yes,2,2,2,2,Travel_Rarely,Yes,4,8,2,60,High
EMP0952,Sales,Sales Representative,1,25,Male,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0952,Sales,Sales Representative,1,25,Male,Salesforce,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0952,Sales,Sales Representative,1,25,Male,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0952,Sales,Sales Representative,1,25,Male,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0952,Sales,Sales Representative,1,25,Male,CRM Portal,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,2,70,Critical
EMP0959,Sales,Sales Representative,1,19,Male,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,3,70,Critical
EMP0959,Sales,Sales Representative,1,19,Male,Salesforce,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,3,70,Critical
EMP0959,Sales,Sales Representative,1,19,Male,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,3,70,Critical
EMP0959,Sales,Sales Representative,1,19,Male,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,3,70,Critical
EMP0959,Sales,Sales Representative,1,19,Male,CRM Portal,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,Yes,3,1,3,70,Critical
EMP0960,Research & Development,Laboratory Technician,1,20,Male,Active Directory,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,2,60,High
EMP0960,Research & Development,Laboratory Technician,1,20,Male,SAP,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,2,60,High
EMP0960,Research & Development,Laboratory Technician,1,20,Male,SharePoint,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,2,60,High
EMP0960,Research & Development,Laboratory Technician,1,20,Male,ServiceNow,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,2,60,High
EMP0960,Research & Development,Laboratory Technician,1,20,Male,Lab Systems,Read,Leaver,Yes,1,0,0,0,Travel_Rarely,No,3,1,2,60,High
EMP0967,Sales,Sales Executive,3,36,Male,Active Directory,Write,Leaver,Yes,16,7,3,7,Travel_Rarely,Yes,3,16,6,85,Critical
EMP0967,Sales,Sales Executive,3,36,Male,Salesforce,Write,Leaver,Yes,16,7,3,7,Travel_Rarely,Yes,3,16,6,85,Critical
EMP0967,Sales,Sales Executive,3,36,Male,SharePoint,Write,Leaver,Yes,16,7,3,7,Travel_Rarely,Yes,3,16,6,85,Critical
