EmployeeID,Department,JobRole,SystemName,AccessLevel,RiskScore,RiskLevel,YearsAtCompany
EMP1331,Sales,Sales Representative,Active Directory,Read,65,High,3
EMP1331,Sales,Sales Representative,Salesforce,Read,65,High,3
EMP1331,Sales,Sales Representative,SharePoint,Read,65,High,3
EMP1331,Sales,Sales Representative,ServiceNow,Read,65,High,3
EMP1331,Sales,Sales Representative,CRM Portal,Read,65,High,3
EMP1379,Sales,Sales Representative,Active Directory,Read,65,High,1
EMP1379,Sales,Sales Representative,Salesforce,Read,65,High,1
EMP1379,Sales,Sales Representative,SharePoint,Read,65,High,1
EMP1379,Sales,Sales Representative,ServiceNow,Read,65,High,1
EMP1379,Sales,Sales Representative,CRM Portal,Read,65,High,1
EMP1427,Sales,Sales Representative,Active Directory,Read,65,High,1
EMP1427,Sales,Sales Representative,Salesforce,Read,65,High,1
EMP1427,Sales,Sales Representative,SharePoint,Read,65,High,1
EMP1427,Sales,Sales Representative,ServiceNow,Read,65,High,1
EMP1427,Sales,Sales Representative,CRM Portal,Read,65,High,1
EMP1458,Research & Development,Laboratory Technician,Active Directory,Read,65,High,1
EMP1458,Research & Development,Laboratory Technician,SAP,Read,65,High,1
EMP1458,Research & Development,Laboratory Technician,SharePoint,Read,65,High,1
EMP1458,Research & Development,Laboratory Technician,ServiceNow,Read,65,High,1
EMP1458,Research & Development,Laboratory Technician,Lab Systems,Read,65,High,1
EMP1464,Research & Development,Laboratory Technician,Active Directory,Read,65,High,2
EMP1464,Research & Development,Laboratory Technician,SAP,Read,65,High,2
EMP1464,Research & Development,Laboratory Technician,SharePoint,Read,65,High,2
EMP1464,Research & Development,Laboratory Technician,ServiceNow,Read,65,High,2
EMP1464,Research & Development,Laboratory Technician,Lab Systems,Read,65,High,2
EMP1504,Research & Development,Laboratory Technician,Active Directory,Read,65,High,0
EMP1504,Research & Development,Laboratory Technician,SAP,Read,65,High,0
EMP1504,Research & Development,Laboratory Technician,SharePoint,Read,65,High,0
EMP1504,Research & Development,Laboratory Technician,ServiceNow,Read,65,High,0
EMP1504,Research & Development,Laboratory Technician,Lab Systems,Read,65,High,0
EMP1807,Research & Development,Laboratory Technician,Active Directory,Read,65,High,7
EMP1807,Research & Development,Laboratory Technician,SAP,Read,65,High,7
EMP1807,Research & Development,Laboratory Technician,SharePoint,Read,65,High,7
EMP1807,Research & Development,Laboratory Technician,ServiceNow,Read,65,High,7
EMP1807,Research & Development,Laboratory Technician,Lab Systems,Read,65,High,7
EMP1928,Sales,Sales Representative,Active Directory,Read,65,High,1
EMP1928,Sales,Sales Representative,Salesforce,Read,65,High,1
EMP1928,Sales,Sales Representative,SharePoint,Read,65,High,1
EMP1928,Sales,Sales Representative,ServiceNow,Read,65,High,1
EMP1928,Sales,Sales Representative,CRM Portal,Read,65,High,1
EMP1944,Human Resources,Human Resources,Active Directory,Read,65,High,1
EMP1944,Human Resources,Human Resources,Workday,Read,65,High,1
EMP1944,Human Resources,Human Resources,SharePoint,Read,65,High,1
EMP1944,Human Resources,Human Resources,ServiceNow,Read,65,High,1
EMP1944,Human Resources,Human Resources,HR Portal,Read,65,High,1
EMP2023,Sales,Sales Representative,Active Directory,Read,65,High,1
EMP2023,Sales,Sales Representative,Salesforce,Read,65,High,1
EMP2023,Sales,Sales Representative,SharePoint,Read,65,High,1
EMP2023,Sales,Sales Representative,ServiceNow,Read,65,High,1
EMP2023,Sales,Sales Representative,CRM Portal,Read,65,High,1
EMP0019,Research & Development,Laboratory Technician,Active Directory,Read,60,High,4
EMP0019,Research & Development,Laboratory Technician,SAP,Read,60,High,4
EMP0019,Research & Development,Laboratory Technician,SharePoint,Read,60,High,4
EMP0019,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,4
EMP0019,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,4
EMP0031,Research & Development,Research Scientist,Active Directory,Write,60,High,4
EMP0031,Research & Development,Research Scientist,SAP,Write,60,High,4
EMP0031,Research & Development,Research Scientist,SharePoint,Write,60,High,4
EMP0031,Research & Development,Research Scientist,ServiceNow,Write,60,High,4
EMP0031,Research & Development,Research Scientist,Lab Systems,Write,60,High,4
EMP0042,Sales,Sales Representative,Active Directory,Read,60,High,1
EMP0042,Sales,Sales Representative,Salesforce,Read,60,High,1
EMP0042,Sales,Sales Representative,SharePoint,Read,60,High,1
EMP0042,Sales,Sales Representative,ServiceNow,Read,60,High,1
EMP0042,Sales,Sales Representative,CRM Portal,Read,60,High,1
EMP0047,Sales,Sales Representative,Active Directory,Read,60,High,3
EMP0047,Sales,Sales Representative,Salesforce,Read,60,High,3
EMP0047,Sales,Sales Representative,SharePoint,Read,60,High,3
EMP0047,Sales,Sales Representative,ServiceNow,Read,60,High,3
EMP0047,Sales,Sales Representative,CRM Portal,Read,60,High,3
EMP0055,Research & Development,Laboratory Technician,Active Directory,Read,60,High,1
EMP0055,Research & Development,Laboratory Technician,SAP,Read,60,High,1
EMP0055,Research & Development,Laboratory Technician,SharePoint,Read,60,High,1
EMP0055,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,1
EMP0055,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,1
EMP0065,Research & Development,Laboratory Technician,Active Directory,Read,60,High,2
EMP0065,Research & Development,Laboratory Technician,SAP,Read,60,High,2
EMP0065,Research & Development,Laboratory Technician,SharePoint,Read,60,High,2
EMP0065,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,2
EMP0065,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,2
EMP0133,Human Resources,Human Resources,Active Directory,Read,60,High,3
EMP0133,Human Resources,Human Resources,Workday,Read,60,High,3
EMP0133,Human Resources,Human Resources,SharePoint,Read,60,High,3
EMP0133,Human Resources,Human Resources,ServiceNow,Read,60,High,3
EMP0133,Human Resources,Human Resources,HR Portal,Read,60,High,3
EMP0243,Research & Development,Laboratory Technician,Active Directory,Read,60,High,1
EMP0243,Research & Development,Laboratory Technician,SAP,Read,60,High,1
EMP0243,Research & Development,Laboratory Technician,SharePoint,Read,60,High,1
EMP0243,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,1
EMP0243,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,1
EMP0248,Sales,Sales Representative,Active Directory,Read,60,High,4
EMP0248,Sales,Sales Representative,Salesforce,Read,60,High,4
EMP0248,Sales,Sales Representative,SharePoint,Read,60,High,4
EMP0248,Sales,Sales Representative,ServiceNow,Read,60,High,4
EMP0248,Sales,Sales Representative,CRM Portal,Read,60,High,4
EMP0325,Research & Development,Laboratory Technician,Active Directory,Read,60,High,5
EMP0325,Research & Development,Laboratory Technician,SAP,Read,60,High,5
EMP0325,Research & Development,Laboratory Technician,SharePoint,Read,60,High,5
EMP0325,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,5
EMP0325,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,5
EMP0328,Research & Development,Laboratory Technician,Active Directory,Read,60,High,9
EMP0328,Research & Development,Laboratory Technician,SAP,Read,60,High,9
EMP0328,Research & Development,Laboratory Technician,SharePoint,Read,60,High,9
EMP0328,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,9
EMP0328,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,9
EMP0331,Research & Development,Laboratory Technician,Active Directory,Read,60,High,3
EMP0331,Research & Development,Laboratory Technician,SAP,Read,60,High,3
EMP0331,Research & Development,Laboratory Technician,SharePoint,Read,60,High,3
EMP0331,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,3
EMP0331,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,3
EMP0364,Research & Development,Laboratory Technician,Active Directory,Read,60,High,0
EMP0364,Research & Development,Laboratory Technician,SAP,Read,60,High,0
EMP0364,Research & Development,Laboratory Technician,SharePoint,Read,60,High,0
EMP0364,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,0
EMP0364,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,0
EMP0394,Research & Development,Laboratory Technician,Active Directory,Read,60,High,3
EMP0394,Research & Development,Laboratory Technician,SAP,Read,60,High,3
EMP0394,Research & Development,Laboratory Technician,SharePoint,Read,60,High,3
EMP0394,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,3
EMP0394,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,3
EMP0405,Research & Development,Laboratory Technician,Active Directory,Read,60,High,0
EMP0405,Research & Development,Laboratory Technician,SAP,Read,60,High,0
EMP0405,Research & Development,Laboratory Technician,SharePoint,Read,60,High,0
EMP0405,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,0
EMP0405,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,0
EMP0494,Sales,Sales Representative,Active Directory,Read,60,High,1
EMP0494,Sales,Sales Representative,Salesforce,Read,60,High,1
EMP0494,Sales,Sales Representative,SharePoint,Read,60,High,1
EMP0494,Sales,Sales Representative,ServiceNow,Read,60,High,1
EMP0494,Sales,Sales Representative,CRM Portal,Read,60,High,1
EMP0554,Sales,Sales Representative,Active Directory,Read,60,High,5
EMP0554,Sales,Sales Representative,Salesforce,Read,60,High,5
EMP0554,Sales,Sales Representative,SharePoint,Read,60,High,5
EMP0554,Sales,Sales Representative,ServiceNow,Read,60,High,5
EMP0554,Sales,Sales Representative,CRM Portal,Read,60,High,5
EMP0566,Human Resources,Human Resources,Active Directory,Read,60,High,1
EMP0566,Human Resources,Human Resources,Workday,Read,60,High,1
EMP0566,Human Resources,Human Resources,SharePoint,Read,60,High,1
EMP0566,Human Resources,Human Resources,ServiceNow,Read,60,High,1
EMP0566,Human Resources,Human Resources,HR Portal,Read,60,High,1
EMP0650,Sales,Sales Executive,Active Directory,Write,60,High,3
EMP0650,Sales,Sales Executive,Salesforce,Write,60,High,3
EMP0650,Sales,Sales Executive,SharePoint,Write,60,High,3
EMP0650,Sales,Sales Executive,ServiceNow,Write,60,High,3
EMP0650,Sales,Sales Executive,CRM Portal,Write,60,High,3
EMP0796,Sales,Sales Executive,Active Directory,Write,60,High,4
EMP0796,Sales,Sales Executive,Salesforce,Write,60,High,4
EMP0796,Sales,Sales Executive,SharePoint,Write,60,High,4
EMP0796,Sales,Sales Executive,ServiceNow,Write,60,High,4
EMP0796,Sales,Sales Executive,CRM Portal,Write,60,High,4
EMP0819,Sales,Sales Executive,Active Directory,Write,60,High,3
EMP0819,Sales,Sales Executive,Salesforce,Write,60,High,3
EMP0819,Sales,Sales Executive,SharePoint,Write,60,High,3
EMP0819,Sales,Sales Executive,ServiceNow,Write,60,High,3
EMP0819,Sales,Sales Executive,CRM Portal,Write,60,High,3
EMP0896,Sales,Sales Representative,Active Directory,Read,60,High,3
EMP0896,Sales,Sales Representative,Salesforce,Read,60,High,3
EMP0896,Sales,Sales Representative,SharePoint,Read,60,High,3
EMP0896,Sales,Sales Representative,ServiceNow,Read,60,High,3
EMP0896,Sales,Sales Representative,CRM Portal,Read,60,High,3
EMP0932,Research & Development,Laboratory Technician,Active Directory,Read,60,High,2
EMP0932,Research & Development,Laboratory Technician,SAP,Read,60,High,2
EMP0932,Research & Development,Laboratory Technician,SharePoint,Read,60,High,2
EMP0932,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,2
EMP0932,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,2
EMP0960,Research & Development,Laboratory Technician,Active Directory,Read,60,High,1
EMP0960,Research & Development,Laboratory Technician,SAP,Read,60,High,1
EMP0960,Research & Development,Laboratory Technician,SharePoint,Read,60,High,1
EMP0960,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,1
EMP0960,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,1
EMP1010,Research & Development,Laboratory Technician,Active Directory,Read,60,High,4
EMP1010,Research & Development,Laboratory Technician,SAP,Read,60,High,4
EMP1010,Research & Development,Laboratory Technician,SharePoint,Read,60,High,4
EMP1010,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,4
EMP1010,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,4
EMP1033,Research & Development,Healthcare Representative,Active Directory,Read,60,High,1
EMP1033,Research & Development,Healthcare Representative,SAP,Read,60,High,1
EMP1033,Research & Development,Healthcare Representative,SharePoint,Read,60,High,1
EMP1033,Research & Development,Healthcare Representative,ServiceNow,Read,60,High,1
EMP1033,Research & Development,Healthcare Representative,Lab Systems,Read,60,High,1
EMP1052,Research & Development,Laboratory Technician,Active Directory,Read,60,High,1
EMP1052,Research & Development,Laboratory Technician,SAP,Read,60,High,1
EMP1052,Research & Development,Laboratory Technician,SharePoint,Read,60,High,1
EMP1052,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,1
EMP1052,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,1
EMP1079,Research & Development,Laboratory Technician,Active Directory,Read,60,High,1
EMP1079,Research & Development,Laboratory Technician,SAP,Read,60,High,1
EMP1079,Research & Development,Laboratory Technician,SharePoint,Read,60,High,1
EMP1079,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,1
EMP1079,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,1
EMP1107,Research & Development,Laboratory Technician,Active Directory,Read,60,High,1
EMP1107,Research & Development,Laboratory Technician,SAP,Read,60,High,1
EMP1107,Research & Development,Laboratory Technician,SharePoint,Read,60,High,1
EMP1107,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,1
EMP1107,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,1
EMP1188,Sales,Sales Executive,Active Directory,Write,60,High,4
EMP1188,Sales,Sales Executive,Salesforce,Write,60,High,4
EMP1188,Sales,Sales Executive,SharePoint,Write,60,High,4
EMP1188,Sales,Sales Executive,ServiceNow,Write,60,High,4
EMP1188,Sales,Sales Executive,CRM Portal,Write,60,High,4
EMP1219,Research & Development,Laboratory Technician,Active Directory,Read,60,High,1
EMP1219,Research & Development,Laboratory Technician,SAP,Read,60,High,1
EMP1219,Research & Development,Laboratory Technician,SharePoint,Read,60,High,1
EMP1219,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,1
EMP1219,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,1
EMP1295,Research & Development,Healthcare Representative,Active Directory,Read,60,High,10
EMP1295,Research & Development,Healthcare Representative,SAP,Read,60,High,10
EMP1295,Research & Development,Healthcare Representative,SharePoint,Read,60,High,10
EMP1295,Research & Development,Healthcare Representative,ServiceNow,Read,60,High,10
EMP1295,Research & Development,Healthcare Representative,Lab Systems,Read,60,High,10
EMP1310,Research & Development,Research Scientist,Active Directory,Write,60,High,5
EMP1310,Research & Development,Research Scientist,SAP,Write,60,High,5
EMP1310,Research & Development,Research Scientist,SharePoint,Write,60,High,5
EMP1310,Research & Development,Research Scientist,ServiceNow,Write,60,High,5
EMP1310,Research & Development,Research Scientist,Lab Systems,Write,60,High,5
EMP1534,Research & Development,Laboratory Technician,Active Directory,Read,60,High,5
EMP1534,Research & Development,Laboratory Technician,SAP,Read,60,High,5
EMP1534,Research & Development,Laboratory Technician,SharePoint,Read,60,High,5
EMP1534,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,5
EMP1534,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,5
EMP1573,Research & Development,Manufacturing Director,Active Directory,Write,60,High,5
EMP1573,Research & Development,Manufacturing Director,SAP,Write,60,High,5
EMP1573,Research & Development,Manufacturing Director,SharePoint,Write,60,High,5
EMP1573,Research & Development,Manufacturing Director,ServiceNow,Write,60,High,5
EMP1573,Research & Development,Manufacturing Director,Lab Systems,Write,60,High,5
EMP1649,Research & Development,Laboratory Technician,Active Directory,Read,60,High,4
EMP1649,Research & Development,Laboratory Technician,SAP,Read,60,High,4
EMP1649,Research & Development,Laboratory Technician,SharePoint,Read,60,High,4
EMP1649,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,4
EMP1649,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,4
EMP1684,Research & Development,Laboratory Technician,Active Directory,Read,60,High,5
EMP1684,Research & Development,Laboratory Technician,SAP,Read,60,High,5
EMP1684,Research & Development,Laboratory Technician,SharePoint,Read,60,High,5
EMP1684,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,5
EMP1684,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,5
EMP1692,Research & Development,Laboratory Technician,Active Directory,Read,60,High,1
EMP1692,Research & Development,Laboratory Technician,SAP,Read,60,High,1
EMP1692,Research & Development,Laboratory Technician,SharePoint,Read,60,High,1
EMP1692,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,1
EMP1692,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,1
EMP1702,Sales,Sales Representative,Active Directory,Read,60,High,3
EMP1702,Sales,Sales Representative,Salesforce,Read,60,High,3
EMP1702,Sales,Sales Representative,SharePoint,Read,60,High,3
EMP1702,Sales,Sales Representative,ServiceNow,Read,60,High,3
EMP1702,Sales,Sales Representative,CRM Portal,Read,60,High,3
EMP1714,Human Resources,Human Resources,Active Directory,Read,60,High,1
EMP1714,Human Resources,Human Resources,Workday,Read,60,High,1
EMP1714,Human Resources,Human Resources,SharePoint,Read,60,High,1
EMP1714,Human Resources,Human Resources,ServiceNow,Read,60,High,1
EMP1714,Human Resources,Human Resources,HR Portal,Read,60,High,1
EMP1780,Sales,Sales Representative,Active Directory,Read,60,High,1
EMP1780,Sales,Sales Representative,Salesforce,Read,60,High,1
EMP1780,Sales,Sales Representative,SharePoint,Read,60,High,1
EMP1780,Sales,Sales Representative,ServiceNow,Read,60,High,1
EMP1780,Sales,Sales Representative,CRM Portal,Read,60,High,1
EMP1818,Human Resources,Human Resources,Active Directory,Read,60,High,5
EMP1818,Human Resources,Human Resources,Workday,Read,60,High,5
EMP1818,Human Resources,Human Resources,SharePoint,Read,60,High,5
EMP1818,Human Resources,Human Resources,ServiceNow,Read,60,High,5
EMP1818,Human Resources,Human Resources,HR Portal,Read,60,High,5
EMP1821,Research & Development,Healthcare Representative,Active Directory,Read,60,High,9
EMP1821,Research & Development,Healthcare Representative,SAP,Read,60,High,9
EMP1821,Research & Development,Healthcare Representative,SharePoint,Read,60,High,9
EMP1821,Research & Development,Healthcare Representative,ServiceNow,Read,60,High,9
EMP1821,Research & Development,Healthcare Representative,Lab Systems,Read,60,High,9
EMP1842,Human Resources,Human Resources,Active Directory,Read,60,High,1
EMP1842,Human Resources,Human Resources,Workday,Read,60,High,1
EMP1842,Human Resources,Human Resources,SharePoint,Read,60,High,1
EMP1842,Human Resources,Human Resources,ServiceNow,Read,60,High,1
EMP1842,Human Resources,Human Resources,HR Portal,Read,60,High,1
EMP1876,Sales,Sales Representative,Active Directory,Read,60,High,1
EMP1876,Sales,Sales Representative,Salesforce,Read,60,High,1
EMP1876,Sales,Sales Representative,SharePoint,Read,60,High,1
EMP1876,Sales,Sales Representative,ServiceNow,Read,60,High,1
EMP1876,Sales,Sales Representative,CRM Portal,Read,60,High,1
EMP1907,Research & Development,Laboratory Technician,Active Directory,Read,60,High,4
EMP1907,Research & Development,Laboratory Technician,SAP,Read,60,High,4
EMP1907,Research & Development,Laboratory Technician,SharePoint,Read,60,High,4
EMP1907,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,4
EMP1907,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,4
EMP2032,Research & Development,Laboratory Technician,Active Directory,Read,60,High,10
EMP2032,Research & Development,Laboratory Technician,SAP,Read,60,High,10
EMP2032,Research & Development,Laboratory Technician,SharePoint,Read,60,High,10
EMP2032,Research & Development,Laboratory Technician,ServiceNow,Read,60,High,10
EMP2032,Research & Development,Laboratory Technician,Lab Systems,Read,60,High,10
EMP0355,Research & Development,Laboratory Technician,Active Directory,Read,55,High,5
EMP0355,Research & Development,Laboratory Technician,SAP,Read,55,High,5
EMP0355,Research & Development,Laboratory Technician,SharePoint,Read,55,High,5
EMP0355,Research & Development,Laboratory Technician,ServiceNow,Read,55,High,5
EMP0355,Research & Development,Laboratory Technician,Lab Systems,Read,55,High,5
EMP0593,Research & Development,Laboratory Technician,Active Directory,Read,55,High,2
EMP0593,Research & Development,Laboratory Technician,SAP,Read,55,High,2
EMP0593,Research & Development,Laboratory Technician,SharePoint,Read,55,High,2
EMP0593,Research & Development,Laboratory Technician,ServiceNow,Read,55,High,2
EMP0593,Research & Development,Laboratory Technician,Lab Systems,Read,55,High,2
EMP0631,Sales,Sales Executive,Active Directory,Write,55,High,4
EMP0631,Sales,Sales Executive,Salesforce,Write,55,High,4
EMP0631,Sales,Sales Executive,SharePoint,Write,55,High,4
EMP0631,Sales,Sales Executive,ServiceNow,Write,55,High,4
EMP0631,Sales,Sales Executive,CRM Portal,Write,55,High,4
EMP1017,Research & Development,Laboratory Technician,Active Directory,Read,55,High,3
EMP1017,Research & Development,Laboratory Technician,SAP,Read,55,High,3
EMP1017,Research & Development,Laboratory Technician,SharePoint,Read,55,High,3
EMP1017,Research & Development,Laboratory Technician,ServiceNow,Read,55,High,3
EMP1017,Research & Development,Laboratory Technician,Lab Systems,Read,55,High,3
EMP1037,Sales,Sales Executive,Active Directory,Write,55,High,2
EMP1037,Sales,Sales Executive,Salesforce,Write,55,High,2
EMP1037,Sales,Sales Executive,SharePoint,Write,55,High,2
EMP1037,Sales,Sales Executive,ServiceNow,Write,55,High,2
EMP1037,Sales,Sales Executive,CRM Portal,Write,55,High,2
EMP1082,Research & Development,Healthcare Representative,Active Directory,Read,55,High,10
EMP1082,Research & Development,Healthcare Representative,SAP,Read,55,High,10
EMP1082,Research & Development,Healthcare Representative,SharePoint,Read,55,High,10
EMP1082,Research & Development,Healthcare Representative,ServiceNow,Read,55,High,10
EMP1082,Research & Development,Healthcare Representative,Lab Systems,Read,55,High,10
EMP1156,Research & Development,Laboratory Technician,Active Directory,Read,55,High,0
EMP1156,Research & Development,Laboratory Technician,SAP,Read,55,High,0
EMP1156,Research & Development,Laboratory Technician,SharePoint,Read,55,High,0
EMP1156,Research & Development,Laboratory Technician,ServiceNow,Read,55,High,0
EMP1156,Research & Development,Laboratory Technician,Lab Systems,Read,55,High,0
EMP1160,Research & Development,Laboratory Technician,Active Directory,Read,55,High,2
EMP1160,Research & Development,Laboratory Technician,SAP,Read,55,High,2
EMP1160,Research & Development,Laboratory Technician,SharePoint,Read,55,High,2
EMP1160,Research & Development,Laboratory Technician,ServiceNow,Read,55,High,2
EMP1160,Research & Development,Laboratory Technician,Lab Systems,Read,55,High,2
EMP1279,Research & Development,Laboratory Technician,Active Directory,Read,55,High,2
EMP1279,Research & Development,Laboratory Technician,SAP,Read,55,High,2
EMP1279,Research & Development,Laboratory Technician,SharePoint,Read,55,High,2
EMP1279,Research & Development,Laboratory Technician,ServiceNow,Read,55,High,2
EMP1279,Research & Development,Laboratory Technician,Lab Systems,Read,55,High,2
EMP1420,Research & Development,Laboratory Technician,Active Directory,Read,55,High,4
EMP1420,Research & Development,Laboratory Technician,SAP,Read,55,High,4
EMP1420,Research & Development,Laboratory Technician,SharePoint,Read,55,High,4
EMP1420,Research & Development,Laboratory Technician,ServiceNow,Read,55,High,4
EMP1420,Research & Development,Laboratory Technician,Lab Systems,Read,55,High,4
EMP1486,Sales,Sales Representative,Active Directory,Read,55,High,3
EMP1486,Sales,Sales Representative,Salesforce,Read,55,High,3
EMP1486,Sales,Sales Representative,SharePoint,Read,55,High,3
EMP1486,Sales,Sales Representative,ServiceNow,Read,55,High,3
EMP1486,Sales,Sales Representative,CRM Portal,Read,55,High,3
EMP1747,Human Resources,Human Resources,Active Directory,Read,55,High,4
EMP1747,Human Resources,Human Resources,Workday,Read,55,High,4
EMP1747,Human Resources,Human Resources,SharePoint,Read,55,High,4
EMP1747,Human Resources,Human Resources,ServiceNow,Read,55,High,4
EMP1747,Human Resources,Human Resources,HR Portal,Read,55,High,4
EMP0027,Sales,Sales Representative,Active Directory,Read,50,High,5
EMP0027,Sales,Sales Representative,Salesforce,Read,50,High,5
EMP0027,Sales,Sales Representative,SharePoint,Read,50,High,5
EMP0027,Sales,Sales Representative,ServiceNow,Read,50,High,5
EMP0027,Sales,Sales Representative,CRM Portal,Read,50,High,5
EMP0190,Research & Development,Laboratory Technician,Active Directory,Read,50,High,5
EMP0190,Research & Development,Laboratory Technician,SAP,Read,50,High,5
EMP0190,Research & Development,Laboratory Technician,SharePoint,Read,50,High,5
EMP0190,Research & Development,Laboratory Technician,ServiceNow,Read,50,High,5
EMP0190,Research & Development,Laboratory Technician,Lab Systems,Read,50,High,5
EMP0538,Research & Development,Laboratory Technician,Active Directory,Read,50,High,2
EMP0538,Research & Development,Laboratory Technician,SAP,Read,50,High,2
EMP0538,Research & Development,Laboratory Technician,SharePoint,Read,50,High,2
EMP0538,Research & Development,Laboratory Technician,ServiceNow,Read,50,High,2
EMP0538,Research & Development,Laboratory Technician,Lab Systems,Read,50,High,2
EMP0584,Research & Development,Laboratory Technician,Active Directory,Read,50,High,4
EMP0584,Research & Development,Laboratory Technician,SAP,Read,50,High,4
EMP0584,Research & Development,Laboratory Technician,SharePoint,Read,50,High,4
EMP0584,Research & Development,Laboratory Technician,ServiceNow,Read,50,High,4
EMP0584,Research & Development,Laboratory Technician,Lab Systems,Read,50,High,4
EMP0667,Sales,Sales Representative,Active Directory,Read,50,High,4
EMP0667,Sales,Sales Representative,Salesforce,Read,50,High,4
EMP0667,Sales,Sales Representative,SharePoint,Read,50,High,4
EMP0667,Sales,Sales Representative,ServiceNow,Read,50,High,4
EMP0667,Sales,Sales Representative,CRM Portal,Read,50,High,4
EMP0922,Sales,Sales Representative,Active Directory,Read,50,High,2
EMP0922,Sales,Sales Representative,Salesforce,Read,50,High,2
EMP0922,Sales,Sales Representative,SharePoint,Read,50,High,2
EMP0922,Sales,Sales Representative,ServiceNow,Read,50,High,2
EMP0922,Sales,Sales Representative,CRM Portal,Read,50,High,2
EMP1333,Research & Development,Laboratory Technician,Active Directory,Read,50,High,3
EMP1333,Research & Development,Laboratory Technician,SAP,Read,50,High,3
EMP1333,Research & Development,Laboratory Technician,SharePoint,Read,50,High,3
EMP1333,Research & Development,Laboratory Technician,ServiceNow,Read,50,High,3
EMP1333,Research & Development,Laboratory Technician,Lab Systems,Read,50,High,3
EMP1439,Sales,Sales Representative,Active Directory,Read,50,High,3
EMP1439,Sales,Sales Representative,Salesforce,Read,50,High,3
EMP1439,Sales,Sales Representative,SharePoint,Read,50,High,3
EMP1439,Sales,Sales Representative,ServiceNow,Read,50,High,3
EMP1439,Sales,Sales Representative,CRM Portal,Read,50,High,3
EMP1467,Human Resources,Human Resources,Active Directory,Read,50,High,2
EMP1467,Human Resources,Human Resources,Workday,Read,50,High,2
EMP1467,Human Resources,Human Resources,SharePoint,Read,50,High,2
EMP1467,Human Resources,Human Resources,ServiceNow,Read,50,High,2
EMP1467,Human Resources,Human Resources,HR Portal,Read,50,High,2
EMP1752,Sales,Sales Representative,Active Directory,Read,50,High,2
EMP1752,Sales,Sales Representative,Salesforce,Read,50,High,2
EMP1752,Sales,Sales Representative,SharePoint,Read,50,High,2
EMP1752,Sales,Sales Representative,ServiceNow,Read,50,High,2
EMP1752,Sales,Sales Representative,CRM Portal,Read,50,High,2
EMP1960,Research & Development,Laboratory Technician,Active Directory,Read,50,High,4
EMP1960,Research & Development,Laboratory Technician,SAP,Read,50,High,4
EMP1960,Research & Development,Laboratory Technician,SharePoint,Read,50,High,4
EMP1960,Research & Development,Laboratory Technician,ServiceNow,Read,50,High,4
EMP1960,Research & Development,Laboratory Technician,Lab Systems,Read,50,High,4
