EmployeeID,Department,JobRole,JobLevel,Age,Gender,SystemName,AccessLevel,JML_Status,Attrition,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,RiskScore,RiskLevel
EMP0827,Research & Development,Manufacturing Director,2,42,Female,Lab Systems,Write,Stable,No,4,3,0,2,Travel_Rarely,Yes,3,8,4,30,Medium
EMP0828,Research & Development,Research Scientist,1,28,Male,Active Directory,Write,Leaver,Yes,2,2,2,1,Travel_Rarely,No,3,5,3,70,Critical
EMP0828,Research & Development,Research Scientist,1,28,Male,SAP,Write,Leaver,Yes,2,2,2,1,Travel_Rarely,No,3,5,3,70,Critical
EMP0828,Research & Development,Research Scientist,1,28,Male,SharePoint,Write,Leaver,Yes,2,2,2,1,Travel_Rarely,No,3,5,3,70,Critical
EMP0828,Research & Development,Research Scientist,1,28,Male,ServiceNow,Write,Leaver,Yes,2,2,2,1,Travel_Rarely,No,3,5,3,70,Critical
EMP0828,Research & Development,Research Scientist,1,28,Male,Lab Systems,Write,Leaver,Yes,2,2,2,1,Travel_Rarely,No,3,5,3,70,Critical
EMP0829,Human Resources,Human Resources,1,36,Male,Active Directory,Read,Stable,No,5,2,0,4,Travel_Rarely,No,3,8,2,10,Low
EMP0829,Human Resources,Human Resources,1,36,Male,Workday,Read,Stable,No,5,2,0,4,Travel_Rarely,No,3,8,2,10,Low
EMP0829,Human Resources,Human Resources,1,36,Male,SharePoint,Read,Stable,No,5,2,0,4,Travel_Rarely,No,3,8,2,10,Low
EMP0829,Human Resources,Human Resources,1,36,Male,ServiceNow,Read,Stable,No,5,2,0,4,Travel_Rarely,No,3,8,2,10,Low
EMP0829,Human Resources,Human Resources,1,36,Male,HR Portal,Read,Stable,No,5,2,0,4,Travel_Rarely,No,3,8,2,10,Low
EMP0830,Research & Development,Manufacturing Director,2,32,Female,Active Directory,Write,Stable,No,14,13,6,8,Travel_Rarely,No,3,14,3,35,Medium
EMP0830,Research & Development,Manufacturing Director,2,32,Female,SAP,Write,Stable,No,14,13,6,8,Travel_Rarely,No,3,14,3,35,Medium
EMP0830,Research & Development,Manufacturing Director,2,32,Female,SharePoint,Write,Stable,No,14,13,6,8,Travel_Rarely,No,3,14,3,35,Medium
EMP0830,Research & Development,Manufacturing Director,2,32,Female,ServiceNow,Write,Stable,No,14,13,6,8,Travel_Rarely,No,3,14,3,35,Medium
EMP0830,Research & Development,Manufacturing Director,2,32,Female,Lab Systems,Write,Stable,No,14,13,6,8,Travel_Rarely,No,3,14,3,35,Medium
EMP0832,Research & Development,Laboratory Technician,2,40,Male,Active Directory,Read,Mover,No,1,0,0,0,Travel_Frequently,No,3,10,6,45,Medium
EMP0832,Research & Development,Laboratory Technician,2,40,Male,SAP,Read,Mover,No,1,0,0,0,Travel_Frequently,No,3,10,6,45,Medium
EMP0832,Research & Development,Laboratory Technician,2,40,Male,SharePoint,Read,Mover,No,1,0,0,0,Travel_Frequently,No,3,10,6,45,Medium
EMP0832,Research & Development,Laboratory Technician,2,40,Male,ServiceNow,Read,Mover,No,1,0,0,0,Travel_Frequently,No,3,10,6,45,Medium
EMP0832,Research & Development,Laboratory Technician,2,40,Male,Lab Systems,Read,Mover,No,1,0,0,0,Travel_Frequently,No,3,10,6,45,Medium
EMP0833,Research & Development,Manufacturing Director,2,30,Female,Active Directory,Write,Mover,No,0,0,0,0,Travel_Rarely,Yes,4,12,4,60,High
EMP0833,Research & Development,Manufacturing Director,2,30,Female,SAP,Write,Mover,No,0,0,0,0,Travel_Rarely,Yes,4,12,4,60,High
EMP0833,Research & Development,Manufacturing Director,2,30,Female,SharePoint,Write,Mover,No,0,0,0,0,Travel_Rarely,Yes,4,12,4,60,High
EMP0833,Research & Development,Manufacturing Director,2,30,Female,ServiceNow,Write,Mover,No,0,0,0,0,Travel_Rarely,Yes,4,12,4,60,High
EMP0833,Research & Development,Manufacturing Director,2,30,Female,Lab Systems,Write,Mover,No,0,0,0,0,Travel_Rarely,Yes,4,12,4,60,High
EMP0834,Research & Development,Research Scientist,1,45,Female,Active Directory,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,1,3,50,High
EMP0834,Research & Development,Research Scientist,1,45,Female,SAP,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,1,3,50,High
EMP0834,Research & Development,Research Scientist,1,45,Female,SharePoint,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,1,3,50,High
EMP0834,Research & Development,Research Scientist,1,45,Female,ServiceNow,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,1,3,50,High
EMP0834,Research & Development,Research Scientist,1,45,Female,Lab Systems,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,1,3,50,High
EMP0836,Research & Development,Manufacturing Director,2,42,Male,Active Directory,Write,Stable,No,9,8,7,8,Travel_Rarely,No,3,10,3,30,Medium
EMP0836,Research & Development,Manufacturing Director,2,42,Male,SAP,Write,Stable,No,9,8,7,8,Travel_Rarely,No,3,10,3,30,Medium
EMP0836,Research & Development,Manufacturing Director,2,42,Male,SharePoint,Write,Stable,No,9,8,7,8,Travel_Rarely,No,3,10,3,30,Medium
EMP0836,Research & Development,Manufacturing Director,2,42,Male,ServiceNow,Write,Stable,No,9,8,7,8,Travel_Rarely,No,3,10,3,30,Medium
EMP0836,Research & Development,Manufacturing Director,2,42,Male,Lab Systems,Write,Stable,No,9,8,7,8,Travel_Rarely,No,3,10,3,30,Medium
EMP0837,Research & Development,Healthcare Representative,2,38,Male,Active Directory,Read,Stable,No,4,3,1,2,Travel_Frequently,No,3,13,3,15,Low
EMP0837,Research & Development,Healthcare Representative,2,38,Male,SAP,Read,Stable,No,4,3,1,2,Travel_Frequently,No,3,13,3,15,Low
EMP0837,Research & Development,Healthcare Representative,2,38,Male,SharePoint,Read,Stable,No,4,3,1,2,Travel_Frequently,No,3,13,3,15,Low
EMP0837,Research & Development,Healthcare Representative,2,38,Male,ServiceNow,Read,Stable,No,4,3,1,2,Travel_Frequently,No,3,13,3,15,Low
EMP0837,Research & Development,Healthcare Representative,2,38,Male,Lab Systems,Read,Stable,No,4,3,1,2,Travel_Frequently,No,3,13,3,15,Low
EMP0838,Research & Development,Research Scientist,1,34,Female,Active Directory,Write,Stable,No,5,2,1,3,Travel_Frequently,No,3,6,3,25,Low
EMP0838,Research & Development,Research Scientist,1,34,Female,SAP,Write,Stable,No,5,2,1,3,Travel_Frequently,No,3,6,3,25,Low
EMP0838,Research & Development,Research Scientist,1,34,Female,SharePoint,Write,Stable,No,5,2,1,3,Travel_Frequently,No,3,6,3,25,Low
EMP0838,Research & Development,Research Scientist,1,34,Female,ServiceNow,Write,Stable,No,5,2,1,3,Travel_Frequently,No,3,6,3,25,Low
EMP0838,Research & Development,Research Scientist,1,34,Female,Lab Systems,Write,Stable,No,5,2,1,3,Travel_Frequently,No,3,6,3,25,Low
EMP0840,Sales,Sales Executive,3,49,Female,Active Directory,Write,Leaver,Yes,9,8,7,7,Travel_Rarely,No,3,9,3,70,Critical
EMP0840,Sales,Sales Executive,3,49,Female,Salesforce,Write,Leaver,Yes,9,8,7,7,Travel_Rarely,No,3,9,3,70,Critical
EMP0840,Sales,Sales Executive,3,49,Female,SharePoint,Write,Leaver,Yes,9,8,7,7,Travel_Rarely,No,3,9,3,70,Critical
EMP0840,Sales,Sales Executive,3,49,Female,ServiceNow,Write,Leaver,Yes,9,8,7,7,Travel_Rarely,No,3,9,3,70,Critical
EMP0840,Sales,Sales Executive,3,49,Female,CRM Portal,Write,Leaver,Yes,9,8,7,7,Travel_Rarely,No,3,9,3,70,Critical
EMP0842,Sales,Sales Executive,2,55,Male,Active Directory,Write,Leaver,Yes,9,7,7,3,Travel_Rarely,No,3,12,3,70,Critical
EMP0842,Sales,Sales Executive,2,55,Male,Salesforce,Write,Leaver,Yes,9,7,7,3,Travel_Rarely,No,3,12,3,70,Critical
EMP0842,Sales,Sales Executive,2,55,Male,SharePoint,Write,Leaver,Yes,9,7,7,3,Travel_Rarely,No,3,12,3,70,Critical
EMP0842,Sales,Sales Executive,2,55,Male,ServiceNow,Write,Leaver,Yes,9,7,7,3,Travel_Rarely,No,3,12,3,70,Critical
EMP0842,Sales,Sales Executive,2,55,Male,CRM Portal,Write,Leaver,Yes,9,7,7,3,Travel_Rarely,No,3,12,3,70,Critical
EMP0843,Research & Development,Research Director,4,43,Male,Active Directory,Admin,Mover,No,4,1,1,0,Travel_Rarely,No,4,22,3,65,High
EMP0843,Research & Development,Research Director,4,43,Male,SAP,Admin,Mover,No,4,1,1,0,Travel_Rarely,No,4,22,3,65,High
EMP0843,Research & Development,Research Director,4,43,Male,SharePoint,Admin,Mover,No,4,1,1,0,Travel_Rarely,No,4,22,3,65,High
EMP0843,Research & Development,Research Director,4,43,Male,ServiceNow,Admin,Mover,No,4,1,1,0,Travel_Rarely,No,4,22,3,65,High
EMP0843,Research & Development,Research Director,4,43,Male,Lab Systems,Admin,Mover,No,4,1,1,0,Travel_Rarely,No,4,22,3,65,High
EMP0844,Research & Development,Research Director,3,27,Male,Active Directory,Admin,Stable,No,9,8,0,8,Travel_Rarely,Yes,3,9,3,55,High
EMP0844,Research & Development,Research Director,3,27,Male,SAP,Admin,Stable,No,9,8,0,8,Travel_Rarely,Yes,3,9,3,55,High
EMP0844,Research & Development,Research Director,3,27,Male,SharePoint,Admin,Stable,No,9,8,0,8,Travel_Rarely,Yes,3,9,3,55,High
EMP0844,Research & Development,Research Director,3,27,Male,ServiceNow,Admin,Stable,No,9,8,0,8,Travel_Rarely,Yes,3,9,3,55,High
EMP0844,Research & Development,Research Director,3,27,Male,Lab Systems,Admin,Stable,No,9,8,0,8,Travel_Rarely,Yes,3,9,3,55,High
EMP0845,Research & Development,Manufacturing Director,3,35,Male,Active Directory,Write,Stable,No,8,5,1,6,Travel_Rarely,No,4,17,3,30,Medium
EMP0845,Research & Development,Manufacturing Director,3,35,Male,SAP,Write,Stable,No,8,5,1,6,Travel_Rarely,No,4,17,3,30,Medium
EMP0845,Research & Development,Manufacturing Director,3,35,Male,SharePoint,Write,Stable,No,8,5,1,6,Travel_Rarely,No,4,17,3,30,Medium
EMP0845,Research & Development,Manufacturing Director,3,35,Male,ServiceNow,Write,Stable,No,8,5,1,6,Travel_Rarely,No,4,17,3,30,Medium
EMP0845,Research & Development,Manufacturing Director,3,35,Male,Lab Systems,Write,Stable,No,8,5,1,6,Travel_Rarely,No,4,17,3,30,Medium
EMP0846,Sales,Sales Executive,2,28,Female,Active Directory,Write,Stable,No,8,7,7,5,Travel_Rarely,Yes,4,8,2,40,Medium
EMP0846,Sales,Sales Executive,2,28,Female,Salesforce,Write,Stable,No,8,7,7,5,Travel_Rarely,Yes,4,8,2,40,Medium
EMP0846,Sales,Sales Executive,2,28,Female,SharePoint,Write,Stable,No,8,7,7,5,Travel_Rarely,Yes,4,8,2,40,Medium
EMP0846,Sales,Sales Executive,2,28,Female,ServiceNow,Write,Stable,No,8,7,7,5,Travel_Rarely,Yes,4,8,2,40,Medium
EMP0846,Sales,Sales Executive,2,28,Female,CRM Portal,Write,Stable,No,8,7,7,5,Travel_Rarely,Yes,4,8,2,40,Medium
EMP0847,Human Resources,Human Resources,1,34,Male,Active Directory,Read,Stable,No,3,2,0,2,Travel_Rarely,No,3,4,1,10,Low
EMP0847,Human Resources,Human Resources,1,34,Male,Workday,Read,Stable,No,3,2,0,2,Travel_Rarely,No,3,4,1,10,Low
EMP0847,Human Resources,Human Resources,1,34,Male,SharePoint,Read,Stable,No,3,2,0,2,Travel_Rarely,No,3,4,1,10,Low
EMP0847,Human Resources,Human Resources,1,34,Male,ServiceNow,Read,Stable,No,3,2,0,2,Travel_Rarely,No,3,4,1,10,Low
EMP0847,Human Resources,Human Resources,1,34,Male,HR Portal,Read,Stable,No,3,2,0,2,Travel_Rarely,No,3,4,1,10,Low
EMP0848,Research & Development,Research Scientist,1,26,Female,Active Directory,Write,Leaver,Yes,8,7,1,7,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0848,Research & Development,Research Scientist,1,26,Female,SAP,Write,Leaver,Yes,8,7,1,7,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0848,Research & Development,Research Scientist,1,26,Female,SharePoint,Write,Leaver,Yes,8,7,1,7,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0848,Research & Development,Research Scientist,1,26,Female,ServiceNow,Write,Leaver,Yes,8,7,1,7,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0848,Research & Development,Research Scientist,1,26,Female,Lab Systems,Write,Leaver,Yes,8,7,1,7,Travel_Frequently,Yes,3,8,2,85,Critical
EMP0850,Research & Development,Research Scientist,1,27,Male,Active Directory,Write,Mover,No,0,0,0,0,Non-Travel,No,3,0,6,45,Medium
EMP0850,Research & Development,Research Scientist,1,27,Male,SAP,Write,Mover,No,0,0,0,0,Non-Travel,No,3,0,6,45,Medium
EMP0850,Research & Development,Research Scientist,1,27,Male,SharePoint,Write,Mover,No,0,0,0,0,Non-Travel,No,3,0,6,45,Medium
EMP0850,Research & Development,Research Scientist,1,27,Male,ServiceNow,Write,Mover,No,0,0,0,0,Non-Travel,No,3,0,6,45,Medium
EMP0850,Research & Development,Research Scientist,1,27,Male,Lab Systems,Write,Mover,No,0,0,0,0,Non-Travel,No,3,0,6,45,Medium
EMP0851,Sales,Manager,4,51,Female,Active Directory,Write,Stable,No,20,6,4,17,Travel_Rarely,No,3,29,2,35,Medium
EMP0851,Sales,Manager,4,51,Female,Salesforce,Write,Stable,No,20,6,4,17,Travel_Rarely,No,3,29,2,35,Medium
EMP0851,Sales,Manager,4,51,Female,SharePoint,Write,Stable,No,20,6,4,17,Travel_Rarely,No,3,29,2,35,Medium
EMP0851,Sales,Manager,4,51,Female,ServiceNow,Write,Stable,No,20,6,4,17,Travel_Rarely,No,3,29,2,35,Medium
EMP0851,Sales,Manager,4,51,Female,CRM Portal,Write,Stable,No,20,6,4,17,Travel_Rarely,No,3,29,2,35,Medium
EMP0852,Research & Development,Healthcare Representative,2,44,Male,Active Directory,Read,Stable,No,5,2,2,3,Travel_Rarely,No,3,10,2,10,Low
EMP0852,Research & Development,Healthcare Representative,2,44,Male,SAP,Read,Stable,No,5,2,2,3,Travel_Rarely,No,3,10,2,10,Low
EMP0852,Research & Development,Healthcare Representative,2,44,Male,SharePoint,Read,Stable,No,5,2,2,3,Travel_Rarely,No,3,10,2,10,Low
EMP0852,Research & Development,Healthcare Representative,2,44,Male,ServiceNow,Read,Stable,No,5,2,2,3,Travel_Rarely,No,3,10,2,10,Low
EMP0852,Research & Development,Healthcare Representative,2,44,Male,Lab Systems,Read,Stable,No,5,2,2,3,Travel_Rarely,No,3,10,2,10,Low
EMP0854,Research & Development,Research Scientist,1,25,Male,Active Directory,Write,Stable,No,4,3,0,1,Travel_Rarely,No,3,6,3,30,Medium
EMP0854,Research & Development,Research Scientist,1,25,Male,SAP,Write,Stable,No,4,3,0,1,Travel_Rarely,No,3,6,3,30,Medium
EMP0854,Research & Development,Research Scientist,1,25,Male,SharePoint,Write,Stable,No,4,3,0,1,Travel_Rarely,No,3,6,3,30,Medium
EMP0854,Research & Development,Research Scientist,1,25,Male,ServiceNow,Write,Stable,No,4,3,0,1,Travel_Rarely,No,3,6,3,30,Medium
EMP0854,Research & Development,Research Scientist,1,25,Male,Lab Systems,Write,Stable,No,4,3,0,1,Travel_Rarely,No,3,6,3,30,Medium
EMP0855,Sales,Sales Executive,2,33,Male,Active Directory,Write,Stable,No,9,8,0,8,Travel_Rarely,No,4,9,5,30,Medium
EMP0855,Sales,Sales Executive,2,33,Male,Salesforce,Write,Stable,No,9,8,0,8,Travel_Rarely,No,4,9,5,30,Medium
EMP0855,Sales,Sales Executive,2,33,Male,SharePoint,Write,Stable,No,9,8,0,8,Travel_Rarely,No,4,9,5,30,Medium
EMP0855,Sales,Sales Executive,2,33,Male,ServiceNow,Write,Stable,No,9,8,0,8,Travel_Rarely,No,4,9,5,30,Medium
EMP0855,Sales,Sales Executive,2,33,Male,CRM Portal,Write,Stable,No,9,8,0,8,Travel_Rarely,No,4,9,5,30,Medium
EMP0856,Research & Development,Research Scientist,1,35,Female,Active Directory,Write,Stable,No,6,5,1,1,Travel_Rarely,No,3,6,3,40,Medium
EMP0856,Research & Development,Research Scientist,1,35,Female,SAP,Write,Stable,No,6,5,1,1,Travel_Rarely,No,3,6,3,40,Medium
EMP0856,Research & Development,Research Scientist,1,35,Female,SharePoint,Write,Stable,No,6,5,1,1,Travel_Rarely,No,3,6,3,40,Medium
EMP0856,Research & Development,Research Scientist,1,35,Female,ServiceNow,Write,Stable,No,6,5,1,1,Travel_Rarely,No,3,6,3,40,Medium
EMP0856,Research & Development,Research Scientist,1,35,Female,Lab Systems,Write,Stable,No,6,5,1,1,Travel_Rarely,No,3,6,3,40,Medium
EMP0857,Sales,Sales Executive,2,36,Male,Active Directory,Write,Stable,No,18,14,4,11,Travel_Rarely,Yes,3,18,1,45,Medium
EMP0857,Sales,Sales Executive,2,36,Male,Salesforce,Write,Stable,No,18,14,4,11,Travel_Rarely,Yes,3,18,1,45,Medium
EMP0857,Sales,Sales Executive,2,36,Male,SharePoint,Write,Stable,No,18,14,4,11,Travel_Rarely,Yes,3,18,1,45,Medium
EMP0857,Sales,Sales Executive,2,36,Male,ServiceNow,Write,Stable,No,18,14,4,11,Travel_Rarely,Yes,3,18,1,45,Medium
EMP0857,Sales,Sales Executive,2,36,Male,CRM Portal,Write,Stable,No,18,14,4,11,Travel_Rarely,Yes,3,18,1,45,Medium
EMP0859,Sales,Sales Executive,2,32,Male,Active Directory,Write,Stable,No,5,2,0,3,Travel_Rarely,No,3,8,3,20,Low
EMP0859,Sales,Sales Executive,2,32,Male,Salesforce,Write,Stable,No,5,2,0,3,Travel_Rarely,No,3,8,3,20,Low
EMP0859,Sales,Sales Executive,2,32,Male,SharePoint,Write,Stable,No,5,2,0,3,Travel_Rarely,No,3,8,3,20,Low
EMP0859,Sales,Sales Executive,2,32,Male,ServiceNow,Write,Stable,No,5,2,0,3,Travel_Rarely,No,3,8,3,20,Low
EMP0859,Sales,Sales Executive,2,32,Male,CRM Portal,Write,Stable,No,5,2,0,3,Travel_Rarely,No,3,8,3,20,Low
EMP0861,Research & Development,Research Scientist,1,30,Male,Active Directory,Write,Stable,No,5,4,0,3,Travel_Frequently,No,3,10,3,25,Low
EMP0861,Research & Development,Research Scientist,1,30,Male,SAP,Write,Stable,No,5,4,0,3,Travel_Frequently,No,3,10,3,25,Low
EMP0861,Research & Development,Research Scientist,1,30,Male,SharePoint,Write,Stable,No,5,4,0,3,Travel_Frequently,No,3,10,3,25,Low
EMP0861,Research & Development,Research Scientist,1,30,Male,ServiceNow,Write,Stable,No,5,4,0,3,Travel_Frequently,No,3,10,3,25,Low
EMP0861,Research & Development,Research Scientist,1,30,Male,Lab Systems,Write,Stable,No,5,4,0,3,Travel_Frequently,No,3,10,3,25,Low
EMP0862,Sales,Sales Executive,3,53,Female,Active Directory,Write,Stable,No,5,2,0,4,Travel_Rarely,Yes,3,35,3,30,Medium
EMP0862,Sales,Sales Executive,3,53,Female,Salesforce,Write,Stable,No,5,2,0,4,Travel_Rarely,Yes,3,35,3,30,Medium
EMP0862,Sales,Sales Executive,3,53,Female,SharePoint,Write,Stable,No,5,2,0,4,Travel_Rarely,Yes,3,35,3,30,Medium
EMP0862,Sales,Sales Executive,3,53,Female,ServiceNow,Write,Stable,No,5,2,0,4,Travel_Rarely,Yes,3,35,3,30,Medium
EMP0862,Sales,Sales Executive,3,53,Female,CRM Portal,Write,Stable,No,5,2,0,4,Travel_Rarely,Yes,3,35,3,30,Medium
EMP0864,Sales,Sales Executive,3,45,Male,Active Directory,Write,Stable,No,5,4,0,2,Travel_Rarely,Yes,3,18,2,30,Medium
EMP0864,Sales,Sales Executive,3,45,Male,Salesforce,Write,Stable,No,5,4,0,2,Travel_Rarely,Yes,3,18,2,30,Medium
EMP0864,Sales,Sales Executive,3,45,Male,SharePoint,Write,Stable,No,5,4,0,2,Travel_Rarely,Yes,3,18,2,30,Medium
EMP0864,Sales,Sales Executive,3,45,Male,ServiceNow,Write,Stable,No,5,4,0,2,Travel_Rarely,Yes,3,18,2,30,Medium
EMP0864,Sales,Sales Executive,3,45,Male,CRM Portal,Write,Stable,No,5,4,0,2,Travel_Rarely,Yes,3,18,2,30,Medium
EMP0865,Research & Development,Research Scientist,2,32,Female,Active Directory,Write,Stable,No,5,3,1,3,Travel_Rarely,No,3,9,3,20,Low
EMP0865,Research & Development,Research Scientist,2,32,Female,SAP,Write,Stable,No,5,3,1,3,Travel_Rarely,No,3,9,3,20,Low
EMP0865,Research & Development,Research Scientist,2,32,Female,SharePoint,Write,Stable,No,5,3,1,3,Travel_Rarely,No,3,9,3,20,Low
EMP0865,Research & Development,Research Scientist,2,32,Female,ServiceNow,Write,Stable,No,5,3,1,3,Travel_Rarely,No,3,9,3,20,Low
EMP0865,Research & Development,Research Scientist,2,32,Female,Lab Systems,Write,Stable,No,5,3,1,3,Travel_Rarely,No,3,9,3,20,Low
EMP0867,Research & Development,Manufacturing Director,4,52,Female,Active Directory,Write,Stable,No,9,8,0,0,Travel_Frequently,No,4,31,3,45,Medium
EMP0867,Research & Development,Manufacturing Director,4,52,Female,SAP,Write,Stable,No,9,8,0,0,Travel_Frequently,No,4,31,3,45,Medium
EMP0867,Research & Development,Manufacturing Director,4,52,Female,SharePoint,Write,Stable,No,9,8,0,0,Travel_Frequently,No,4,31,3,45,Medium
EMP0867,Research & Development,Manufacturing Director,4,52,Female,ServiceNow,Write,Stable,No,9,8,0,0,Travel_Frequently,No,4,31,3,45,Medium
EMP0867,Research & Development,Manufacturing Director,4,52,Female,Lab Systems,Write,Stable,No,9,8,0,0,Travel_Frequently,No,4,31,3,45,Medium
EMP0868,Sales,Sales Executive,2,37,Male,Active Directory,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,9,2,50,High
EMP0868,Sales,Sales Executive,2,37,Male,Salesforce,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,9,2,50,High
EMP0868,Sales,Sales Executive,2,37,Male,SharePoint,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,9,2,50,High
EMP0868,Sales,Sales Executive,2,37,Male,ServiceNow,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,9,2,50,High
EMP0868,Sales,Sales Executive,2,37,Male,CRM Portal,Write,Mover,No,1,0,0,0,Travel_Rarely,No,3,9,2,50,High
EMP0869,Human Resources,Human Resources,1,28,Male,Active Directory,Read,Mover,No,5,1,0,4,Travel_Rarely,No,3,6,6,30,Medium
EMP0869,Human Resources,Human Resources,1,28,Male,Workday,Read,Mover,No,5,1,0,4,Travel_Rarely,No,3,6,6,30,Medium
EMP0869,Human Resources,Human Resources,1,28,Male,SharePoint,Read,Mover,No,5,1,0,4,Travel_Rarely,No,3,6,6,30,Medium
EMP0869,Human Resources,Human Resources,1,28,Male,ServiceNow,Read,Mover,No,5,1,0,4,Travel_Rarely,No,3,6,6,30,Medium
EMP0869,Human Resources,Human Resources,1,28,Male,HR Portal,Read,Mover,No,5,1,0,4,Travel_Rarely,No,3,6,6,30,Medium
EMP0872,Research & Development,Manufacturing Director,2,22,Male,Active Directory,Write,Stable,No,2,2,2,2,Travel_Rarely,No,4,4,2,20,Low
EMP0872,Research & Development,Manufacturing Director,2,22,Male,SAP,Write,Stable,No,2,2,2,2,Travel_Rarely,No,4,4,2,20,Low
EMP0872,Research & Development,Manufacturing Director,2,22,Male,SharePoint,Write,Stable,No,2,2,2,2,Travel_Rarely,No,4,4,2,20,Low
EMP0872,Research & Development,Manufacturing Director,2,22,Male,ServiceNow,Write,Stable,No,2,2,2,2,Travel_Rarely,No,4,4,2,20,Low
EMP0872,Research & Development,Manufacturing Director,2,22,Male,Lab Systems,Write,Stable,No,2,2,2,2,Travel_Rarely,No,4,4,2,20,Low
EMP0874,Research & Development,Laboratory Technician,1,44,Male,Active Directory,Read,Stable,No,3,2,0,2,Travel_Rarely,Yes,4,10,2,20,Low
EMP0874,Research & Development,Laboratory Technician,1,44,Male,SAP,Read,Stable,No,3,2,0,2,Travel_Rarely,Yes,4,10,2,20,Low
EMP0874,Research & Development,Laboratory Technician,1,44,Male,SharePoint,Read,Stable,No,3,2,0,2,Travel_Rarely,Yes,4,10,2,20,Low
EMP0874,Research & Development,Laboratory Technician,1,44,Male,ServiceNow,Read,Stable,No,3,2,0,2,Travel_Rarely,Yes,4,10,2,20,Low
EMP0874,Research & Development,Laboratory Technician,1,44,Male,Lab Systems,Read,Stable,No,3,2,0,2,Travel_Rarely,Yes,4,10,2,20,Low
EMP0875,Research & Development,Research Scientist,1,42,Male,Active Directory,Write,Mover,No,2,1,2,2,Travel_Frequently,Yes,3,8,2,55,High
EMP0875,Research & Development,Research Scientist,1,42,Male,SAP,Write,Mover,No,2,1,2,2,Travel_Frequently,Yes,3,8,2,55,High
EMP0875,Research & Development,Research Scientist,1,42,Male,SharePoint,Write,Mover,No,2,1,2,2,Travel_Frequently,Yes,3,8,2,55,High
EMP0875,Research & Development,Research Scientist,1,42,Male,ServiceNow,Write,Mover,No,2,1,2,2,Travel_Frequently,Yes,3,8,2,55,High
EMP0875,Research & Development,Research Scientist,1,42,Male,Lab Systems,Write,Mover,No,2,1,2,2,Travel_Frequently,Yes,3,8,2,55,High
EMP0878,Human Resources,Human Resources,1,36,Male,Active Directory,Read,Stable,No,5,4,0,3,Travel_Rarely,No,4,6,3,10,Low
EMP0878,Human Resources,Human Resources,1,36,Male,Workday,Read,Stable,No,5,4,0,3,Travel_Rarely,No,4,6,3,10,Low
EMP0878,Human Resources,Human Resources,1,36,Male,SharePoint,Read,Stable,No,5,4,0,3,Travel_Rarely,No,4,6,3,10,Low
EMP0878,Human Resources,Human Resources,1,36,Male,ServiceNow,Read,Stable,No,5,4,0,3,Travel_Rarely,No,4,6,3,10,Low
EMP0878,Human Resources,Human Resources,1,36,Male,HR Portal,Read,Stable,No,5,4,0,3,Travel_Rarely,No,4,6,3,10,Low
EMP0879,Sales,Sales Executive,2,25,Male,Active Directory,Write,Stable,No,5,3,0,3,Travel_Rarely,Yes,3,5,3,30,Medium
EMP0879,Sales,Sales Executive,2,25,Male,Salesforce,Write,Stable,No,5,3,0,3,Travel_Rarely,Yes,3,5,3,30,Medium
EMP0879,Sales,Sales Executive,2,25,Male,SharePoint,Write,Stable,No,5,3,0,3,Travel_Rarely,Yes,3,5,3,30,Medium
EMP0879,Sales,Sales Executive,2,25,Male,ServiceNow,Write,Stable,No,5,3,0,3,Travel_Rarely,Yes,3,5,3,30,Medium
EMP0879,Sales,Sales Executive,2,25,Male,CRM Portal,Write,Stable,No,5,3,0,3,Travel_Rarely,Yes,3,5,3,30,Medium
EMP0880,Research & Development,Manufacturing Director,3,35,Female,Active Directory,Write,Stable,No,17,14,5,15,Travel_Rarely,Yes,4,17,2,45,Medium
EMP0880,Research & Development,Manufacturing Director,3,35,Female,SAP,Write,Stable,No,17,14,5,15,Travel_Rarely,Yes,4,17,2,45,Medium
EMP0880,Research & Development,Manufacturing Director,3,35,Female,SharePoint,Write,Stable,No,17,14,5,15,Travel_Rarely,Yes,4,17,2,45,Medium
EMP0880,Research & Development,Manufacturing Director,3,35,Female,ServiceNow,Write,Stable,No,17,14,5,15,Travel_Rarely,Yes,4,17,2,45,Medium
EMP0880,Research & Development,Manufacturing Director,3,35,Female,Lab Systems,Write,Stable,No,17,14,5,15,Travel_Rarely,Yes,4,17,2,45,Medium
